DisNo.,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI
2009-9415-GTM,No,No,Yes,777,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9415-SLV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,27000,38347,70.40886175693409
2009-9415-VEN,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9559-HND,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9615-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9633-SSD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9634-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9651-NER,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9654-TCD,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9655-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,3600000,5112993,70.40886175693409
2009-9660-NPL,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2009-9661-KGZ,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,70.40886175693409
2010-0002-TJK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1500,2096,71.56359557518887
2010-0003-SLB,Yes,No,No,131,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0009-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0012-PAK,Yes,No,No,100,Unknown,Unknown,Unknown,Unknown,18000,25152,71.56359557518887
2010-0017-HTI,Yes,Yes,No,3518530,11500000,16069623,200000,279472,8000000,11178868,71.56359557518887
2010-0018-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0020-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,22,31,71.56359557518887
2010-0021-EGY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0021-ISR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0021-PSE,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0023-BOL,No,No,Yes,2559,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0026-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0027-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,12500,17467,71.56359557518887
2010-0028-PAN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0031-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,78,109,71.56359557518887
2010-0033-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0034-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0036-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,90000,125762,71.56359557518887
2010-0044-PYF,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,11000,15371,71.56359557518887
2010-0045-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,2000000,2794717,71.56359557518887
2010-0048-AFG,No,No,No,272,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0050-BGR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0050-ROU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0050-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0050-SRB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0052-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0053-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0054-SLB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0056-ECU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0057-BRA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0058-MEX,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,16000,22358,71.56359557518887
2010-0064-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,4400,6148,71.56359557518887
2010-0065-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0066-AUS,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0067-DOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0067-HTI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0068-PRT,Yes,No,No,50,1440751,2013246,70000,97815,1350000,1886434,71.56359557518887
2010-0070-ZMB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0073-PAK,No,No,No,193,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0075-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0078-COK,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0084-UGA,Yes,No,No,339,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0087-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0088-BEL,No,No,No,Unknown,Unknown,Unknown,80000,111789,160000,223577,71.56359557518887
2010-0088-CHE,No,No,No,Unknown,Unknown,Unknown,9000,12576,14000,19563,71.56359557518887
2010-0088-DEU,No,No,No,Unknown,Unknown,Unknown,680000,950204,1000000,1397359,71.56359557518887
2010-0088-ESP,No,No,No,Unknown,Unknown,Unknown,137000,191438,340000,475102,71.56359557518887
2010-0088-FRA,No,No,Yes,Unknown,Unknown,Unknown,2100000,2934453,4230000,5910827,71.56359557518887
2010-0088-GBR,No,No,No,Unknown,Unknown,Unknown,34,48,500,699,71.56359557518887
2010-0088-LUX,No,No,No,Unknown,Unknown,Unknown,21000,29345,31000,43318,71.56359557518887
2010-0088-NLD,No,No,No,Unknown,Unknown,Unknown,18000,25152,28000,39126,71.56359557518887
2010-0088-PRT,No,No,No,Unknown,Unknown,Unknown,70000,97815,270000,377287,71.56359557518887
2010-0089-USA,No,No,Yes,Unknown,Unknown,Unknown,450000,628811,500000,698679,71.56359557518887
2010-0091-CHL,Yes,Yes,Yes,68705,10839000,15145969,8000000,11178868,30000000,41920756,71.56359557518887
2010-0092-HTI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0093-TUR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0094-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0097-MOZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0101-SRB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0102-AUS,No,No,No,Unknown,Unknown,Unknown,950000,1327491,1330000,1858487,71.56359557518887
2010-0103-AUS,No,No,Yes,Unknown,Unknown,Unknown,48000,67073,109000,152312,71.56359557518887
2010-0104-MDG,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0105-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0106-FJI,Yes,No,Yes,1973,Unknown,Unknown,Unknown,Unknown,39427,55094,71.56359557518887
2010-0109-KAZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,34576,48315,71.56359557518887
2010-0112-MAR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0115-ETH,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0115-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0116-ZMB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0119-ZWE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0120-AUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0120-SLB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0122-BDI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0125-AUS,No,No,Yes,Unknown,Unknown,Unknown,990000,1383385,1390000,1942328,71.56359557518887
2010-0126-AGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0127-MWI,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0128-NAM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0129-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0133-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0146-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0147-BRA,Yes,No,No,151,Unknown,Unknown,Unknown,Unknown,200000,279472,71.56359557518887
2010-0153-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0156-PER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0158-MEX,No,No,Yes,Unknown,Unknown,Unknown,400000,558943,1150000,1606962,71.56359557518887
2010-0162-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0163-USA,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0164-SOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0166-GAB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0168-COL,No,Yes,Yes,Unknown,Unknown,Unknown,14000,19563,1000000,1397359,71.56359557518887
2010-0169-CHN,Yes,No,No,8380,Unknown,Unknown,Unknown,Unknown,500000,698679,71.56359557518887
2010-0170-ISL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0171-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0171-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0174-TJK,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0175-TJK,Yes,No,No,514,Unknown,Unknown,Unknown,Unknown,204000,285061,71.56359557518887
2010-0176-AFG,No,No,No,3494,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0177-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0179-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,62251,86987,71.56359557518887
2010-0183-YEM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0186-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0187-USA,No,No,No,Unknown,Unknown,Unknown,800000,1117887,2350000,3283793,71.56359557518887
2010-0191-LKA,Yes,No,No,457,Unknown,Unknown,Unknown,Unknown,105000,146723,71.56359557518887
2010-0193-CZE,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,190000,265498,71.56359557518887
2010-0193-HRV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,80000,111789,71.56359557518887
2010-0193-HUN,Yes,No,Yes,50,Unknown,Unknown,Unknown,Unknown,440000,614838,71.56359557518887
2010-0193-POL,Yes,No,No,50,Unknown,Unknown,Unknown,Unknown,3080000,4303864,71.56359557518887
2010-0193-SRB,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0193-SVK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,25000,34934,71.56359557518887
2010-0196-USA,No,No,No,Unknown,Unknown,Unknown,2000000,2794717,2700000,3772868,71.56359557518887
2010-0198-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0199-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0199-RWA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0204-AZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0205-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0206-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0210-OMN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1000000,1397359,71.56359557518887
2010-0210-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,80000,111789,71.56359557518887
2010-0211-GTM,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,650000,908283,71.56359557518887
2010-0211-HND,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,90000,125762,71.56359557518887
2010-0211-SLV,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,20000,27947,71.56359557518887
2010-0216-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0217-CZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0217-SVK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0220-GTM,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0225-USA,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0231-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0231-MMR,No,No,No,13261,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0232-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0233-FRA,No,No,No,Unknown,Unknown,Unknown,1070000,1495174,1500000,2096038,71.56359557518887
2010-0238-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0239-CHN,Yes,No,No,1068,Unknown,Unknown,61000,85239,18000000,25152453,71.56359557518887
2010-0246-GHA,No,No,No,160,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0248-BRA,Yes,No,Yes,125,Unknown,Unknown,Unknown,Unknown,602000,841210,71.56359557518887
2010-0251-ROU,Yes,No,No,123,Unknown,Unknown,Unknown,Unknown,1111428,1553063,71.56359557518887
2010-0252-BIH,Yes,No,Yes,80,Unknown,Unknown,Unknown,Unknown,87000,121570,71.56359557518887
2010-0255-CIV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0255-TGO,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0260-GTM,No,No,No,Unknown,975000,1362425,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0260-MEX,Yes,No,Yes,224,Unknown,Unknown,Unknown,Unknown,2000000,2794717,71.56359557518887
2010-0260-NIC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0260-SLV,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0262-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0267-PAN,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0269-BGD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0270-ECU,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0272-KGZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0273-NIC,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0274-ECU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0275-UKR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,1900,2655,71.56359557518887
2010-0276-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,447000,624619,71.56359557518887
2010-0278-MDA,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0279-DOM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0280-LBR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0281-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0282-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0283-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0285-KEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0289-COL,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0291-KAZ,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0293-PAK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0294-ARG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0294-BOL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0294-CHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0294-PRY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0294-URY,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0295-NER,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0297-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0300-BFA,Yes,No,No,7038,Unknown,Unknown,Unknown,Unknown,176,246,71.56359557518887
2010-0300-TCD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0301-IDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0308-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500,699,71.56359557518887
2010-0308-PHL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,8675,12122,71.56359557518887
2010-0308-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,500,699,71.56359557518887
2010-0311-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0319-SDN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0320-YEM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0321-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0331-JPN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0332-HKG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0332-VNM,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0333-NPL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0338-SAU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0341-PAK,Yes,Yes,No,2653281,Unknown,Unknown,100000,139736,9500000,13274906,71.56359557518887
2010-0343-PER,No,No,Yes,56,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0344-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0346-GIN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0351-CMR,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0352-RUS,Yes,No,Yes,700,Unknown,Unknown,20000,27947,1800000,2515245,71.56359557518887
2010-0354-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0357-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0361-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0363-IRN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0367-AFG,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0369-PRK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0371-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0372-RUS,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,400000,558943,71.56359557518887
2010-0373-IND,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0377-CHN,Yes,No,No,Unknown,Unknown,Unknown,3000,4192,759000,1060595,71.56359557518887
2010-0379-NER,No,No,No,32,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0380-CZE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,157560,220168,71.56359557518887
2010-0380-DEU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0380-LTU,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0380-POL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0381-CAF,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0383-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0389-SLE,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0394-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0398-PHL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0401-COL,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0405-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0411-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0414-COD,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0415-CHN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0415-PRK,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0416-IND,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0420-SEN,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0421-BOL,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
2010-0426-MEX,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,71.56359557518887
